well,od_600nm,identifier,replicate,growth_medium,date,run_number,elapsed_time_hr,avg_blank_value,strain,class,od_600nm_subtracted
C7,0.149,GC050,1,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆rbs,Single KO,0.06955555555555555
C8,0.104,GC048,1,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆dpp,Single KO,0.024555555555555553
C9,0.112,GC053,1,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆opp,Single KO,0.03255555555555556
C10,0.129,GC055,1,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆mgl,Single KO,0.04955555555555556
D3,0.119,GC032,2,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆mal,Single KO,0.03955555555555555
D4,0.114,GC049,2,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆pot,Single KO,0.03455555555555556
D5,0.119,GC052,2,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆nmp,Single KO,0.03955555555555555
D6,0.12,GC047,2,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆his,Single KO,0.04055555555555555
D7,0.151,GC050,2,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆rbs,Single KO,0.07155555555555555
D8,0.103,GC048,2,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆dpp,Single KO,0.023555555555555552
D9,0.108,GC053,2,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆opp,Single KO,0.028555555555555556
D10,0.128,GC055,2,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆mgl,Single KO,0.04855555555555556
E3,0.118,GC032,3,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆mal,Single KO,0.03855555555555555
E4,0.116,GC049,3,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆pot,Single KO,0.03655555555555556
E5,0.121,GC052,3,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆nmp,Single KO,0.041555555555555554
E6,0.122,GC047,3,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆his,Single KO,0.042555555555555555
E7,0.149,GC050,3,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆rbs,Single KO,0.06955555555555555
E8,0.104,GC048,3,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆dpp,Single KO,0.024555555555555553
E9,0.111,GC053,3,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆opp,Single KO,0.03155555555555556
E10,0.129,GC055,3,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆mgl,Single KO,0.04955555555555556
F3,0.105,GC030,1,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆glt,Single KO,0.025555555555555554
F4,0.107,GC030,2,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆glt,Single KO,0.027555555555555555
F5,0.105,GC030,3,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆glt,Single KO,0.025555555555555554
F6,0.118,GC029,1,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆flh,Single KO,0.03855555555555555
F7,0.12,GC029,2,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆flh,Single KO,0.04055555555555555
F8,0.118,GC029,3,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,∆flh,Single KO,0.03855555555555555
F9,0.098,GC001,1,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,WT,WT,0.01855555555555556
F10,0.098,GC001,2,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,WT,WT,0.01855555555555556
F11,0.094,GC001,3,glucose-acetate,2021-09-07,1,2.887777777777778,0.07944444444444444,WT,WT,0.014555555555555558
C3,0.121,GC032,1,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆mal,Single KO,0.04162962962962963
C4,0.118,GC049,1,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆pot,Single KO,0.038629629629629625
C5,0.124,GC052,1,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆nmp,Single KO,0.04462962962962963
C6,0.118,GC047,1,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆his,Single KO,0.038629629629629625
C7,0.149,GC050,1,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆rbs,Single KO,0.06962962962962962
C8,0.106,GC048,1,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆dpp,Single KO,0.026629629629629628
C9,0.114,GC053,1,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆opp,Single KO,0.034629629629629635
C10,0.129,GC055,1,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆mgl,Single KO,0.049629629629629635
D3,0.12,GC032,2,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆mal,Single KO,0.04062962962962963
D4,0.115,GC049,2,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆pot,Single KO,0.035629629629629636
D5,0.12,GC052,2,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆nmp,Single KO,0.04062962962962963
D6,0.121,GC047,2,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆his,Single KO,0.04162962962962963
D7,0.151,GC050,2,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆rbs,Single KO,0.07162962962962963
D8,0.106,GC048,2,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆dpp,Single KO,0.026629629629629628
D9,0.111,GC053,2,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆opp,Single KO,0.03162962962962963
D10,0.128,GC055,2,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆mgl,Single KO,0.048629629629629634
E3,0.118,GC032,3,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆mal,Single KO,0.038629629629629625
E4,0.117,GC049,3,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆pot,Single KO,0.03762962962962964
E5,0.121,GC052,3,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆nmp,Single KO,0.04162962962962963
E6,0.122,GC047,3,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆his,Single KO,0.04262962962962963
E7,0.149,GC050,3,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆rbs,Single KO,0.06962962962962962
E8,0.106,GC048,3,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆dpp,Single KO,0.026629629629629628
E9,0.114,GC053,3,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆opp,Single KO,0.034629629629629635
E10,0.129,GC055,3,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆mgl,Single KO,0.049629629629629635
F3,0.107,GC030,1,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆glt,Single KO,0.02762962962962963
F4,0.109,GC030,2,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆glt,Single KO,0.02962962962962963
F5,0.108,GC030,3,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆glt,Single KO,0.02862962962962963
F6,0.123,GC029,1,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆flh,Single KO,0.04362962962962963
F7,0.125,GC029,2,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆flh,Single KO,0.04562962962962963
F8,0.122,GC029,3,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,∆flh,Single KO,0.04262962962962963
F9,0.1,GC001,1,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,WT,WT,0.020629629629629637
F10,0.099,GC001,2,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,WT,WT,0.019629629629629636
F11,0.096,GC001,3,glucose-acetate,2021-09-07,1,3.013333333333333,0.07937037037037037,WT,WT,0.016629629629629633
C3,0.12,GC032,1,glucose-acetate,2021-09-07,1,3.138888888888889,0.0794074074074074,∆mal,Single KO,0.0405925925925926
C4,0.118,GC049,1,glucose-acetate,2021-09-07,1,3.138888888888889,0.0794074074074074,∆pot,Single KO,0.038592592592592595
C5,0.124,GC052,1,glucose-acetate,2021-09-07,1,3.138888888888889,0.0794074074074074,∆nmp,Single KO,0.0445925925925926
C6,0.119,GC047,1,glucose-acetate,2021-09-07,1,3.138888888888889,0.0794074074074074,∆his,Single KO,0.039592592592592596
C7,0.149,GC050,1,glucose-acetate,2021-09-07,1,3.138888888888889,0.0794074074074074,∆rbs,Single KO,0.0695925925925926
C8,0.109,GC048,1,glucose-acetate,2021-09-07,1,3.138888888888889,0.0794074074074074,∆dpp,Single KO,0.0295925925925926
C9,0.118,GC053,1,glucose-acetate,2021-09-07,1,3.138888888888889,0.0794074074074074,∆opp,Single KO,0.038592592592592595
C10,0.128,GC055,1,glucose-acetate,2021-09-07,1,3.138888888888889,0.0794074074074074,∆mgl,Single KO,0.048592592592592604
D3,0.12,GC032,2,glucose-acetate,2021-09-07,1,3.138888888888889,0.0794074074074074,∆mal,Single KO,0.0405925925925926
D4,0.115,GC049,2,glucose-acetate,2021-09-07,1,3.138888888888889,0.0794074074074074,∆pot,Single KO,0.035592592592592606
D5,0.12,GC052,2,glucose-acetate,2021-09-07,1,3.138888888888889,0.0794074074074074,∆nmp,Single KO,0.0405925925925926
D6,0.121,GC047,2,glucose-acetate,2021-09-07,1,3.138888888888889,0.0794074074074074,∆his,Single KO,0.0415925925925926
D7,0.15,GC050,2,glucose-acetate,2021-09-07,1,3.138888888888889,0.0794074074074074,∆rbs,Single KO,0.0705925925925926
D8,0.109,GC048,2,glucose-acetate,2021-09-07,1,3.138888888888889,0.0794074074074074,∆dpp,Single KO,0.0295925925925926
D9,0.114,GC053,2,glucose-acetate,2021-09-07,1,3.138888888888889,0.0794074074074074,∆opp,Single KO,0.034592592592592605
D10,0.128,GC055,2,glucose-acetate,2021-09-07,1,3.138888888888889,0.0794074074074074,∆mgl,Single KO,0.048592592592592604
E3,0.119,GC032,3,glucose-acetate,2021-09-07,1,3.138888888888889,0.0794074074074074,∆mal,Single KO,0.039592592592592596
E4,0.117,GC049,3,glucose-acetate,2021-09-07,1,3.138888888888889,0.0794074074074074,∆pot,Single KO,0.03759259259259261
E5,0.121,GC052,3,glucose-acetate,2021-09-07,1,3.138888888888889,0.0794074074074074,∆nmp,Single KO,0.0415925925925926
E6,0.122,GC047,3,glucose-acetate,2021-09-07,1,3.138888888888889,0.0794074074074074,∆his,Single KO,0.0425925925925926
E7,0.149,GC050,3,glucose-acetate,2021-09-07,1,3.138888888888889,0.0794074074074074,∆rbs,Single KO,0.0695925925925926
E8,0.109,GC048,3,glucose-acetate,2021-09-07,1,3.138888888888889,0.0794074074074074,∆dpp,Single KO,0.0295925925925926
E9,0.117,GC053,3,glucose-acetate,2021-09-07,1,3.138888888888889,0.0794074074074074,∆opp,Single KO,0.03759259259259261
E10,0.129,GC055,3,glucose-acetate,2021-09-07,1,3.138888888888889,0.0794074074074074,∆mgl,Single KO,0.049592592592592605
F3,0.11,GC030,1,glucose-acetate,2021-09-07,1,3.138888888888889,0.0794074074074074,∆glt,Single KO,0.030592592592592602
F4,0.112,GC030,2,glucose-acetate,2021-09-07,1,3.138888888888889,0.0794074074074074,∆glt,Single KO,0.032592592592592604
F5,0.111,GC030,3,glucose-acetate,2021-09-07,1,3.138888888888889,0.0794074074074074,∆glt,Single KO,0.0315925925925926
F6,0.128,GC029,1,glucose-acetate,2021-09-07,1,3.138888888888889,0.0794074074074074,∆flh,Single KO,0.048592592592592604
F7,0.13,GC029,2,glucose-acetate,2021-09-07,1,3.138888888888889,0.0794074074074074,∆flh,Single KO,0.050592592592592606
F8,0.128,GC029,3,glucose-acetate,2021-09-07,1,3.138888888888889,0.0794074074074074,∆flh,Single KO,0.048592592592592604
F9,0.101,GC001,1,glucose-acetate,2021-09-07,1,3.138888888888889,0.0794074074074074,WT,WT,0.021592592592592608
F10,0.101,GC001,2,glucose-acetate,2021-09-07,1,3.138888888888889,0.0794074074074074,WT,WT,0.021592592592592608
F11,0.097,GC001,3,glucose-acetate,2021-09-07,1,3.138888888888889,0.0794074074074074,WT,WT,0.017592592592592604
C3,0.12,GC032,1,glucose-acetate,2021-09-07,1,3.2644444444444445,0.07951851851851852,∆mal,Single KO,0.04048148148148148
C4,0.118,GC049,1,glucose-acetate,2021-09-07,1,3.2644444444444445,0.07951851851851852,∆pot,Single KO,0.03848148148148148
C5,0.124,GC052,1,glucose-acetate,2021-09-07,1,3.2644444444444445,0.07951851851851852,∆nmp,Single KO,0.04448148148148148
C6,0.119,GC047,1,glucose-acetate,2021-09-07,1,3.2644444444444445,0.07951851851851852,∆his,Single KO,0.03948148148148148
C7,0.149,GC050,1,glucose-acetate,2021-09-07,1,3.2644444444444445,0.07951851851851852,∆rbs,Single KO,0.06948148148148148
C8,0.112,GC048,1,glucose-acetate,2021-09-07,1,3.2644444444444445,0.07951851851851852,∆dpp,Single KO,0.032481481481481486
C9,0.121,GC053,1,glucose-acetate,2021-09-07,1,3.2644444444444445,0.07951851851851852,∆opp,Single KO,0.04148148148148148
C10,0.128,GC055,1,glucose-acetate,2021-09-07,1,3.2644444444444445,0.07951851851851852,∆mgl,Single KO,0.048481481481481487
D3,0.12,GC032,2,glucose-acetate,2021-09-07,1,3.2644444444444445,0.07951851851851852,∆mal,Single KO,0.04048148148148148
D4,0.115,GC049,2,glucose-acetate,2021-09-07,1,3.2644444444444445,0.07951851851851852,∆pot,Single KO,0.03548148148148149
D5,0.12,GC052,2,glucose-acetate,2021-09-07,1,3.2644444444444445,0.07951851851851852,∆nmp,Single KO,0.04048148148148148
D6,0.121,GC047,2,glucose-acetate,2021-09-07,1,3.2644444444444445,0.07951851851851852,∆his,Single KO,0.04148148148148148
D7,0.15,GC050,2,glucose-acetate,2021-09-07,1,3.2644444444444445,0.07951851851851852,∆rbs,Single KO,0.07048148148148148
D8,0.112,GC048,2,glucose-acetate,2021-09-07,1,3.2644444444444445,0.07951851851851852,∆dpp,Single KO,0.032481481481481486
D9,0.118,GC053,2,glucose-acetate,2021-09-07,1,3.2644444444444445,0.07951851851851852,∆opp,Single KO,0.03848148148148148
D10,0.127,GC055,2,glucose-acetate,2021-09-07,1,3.2644444444444445,0.07951851851851852,∆mgl,Single KO,0.047481481481481486
E3,0.118,GC032,3,glucose-acetate,2021-09-07,1,3.2644444444444445,0.07951851851851852,∆mal,Single KO,0.03848148148148148
E4,0.117,GC049,3,glucose-acetate,2021-09-07,1,3.2644444444444445,0.07951851851851852,∆pot,Single KO,0.03748148148148149
E5,0.121,GC052,3,glucose-acetate,2021-09-07,1,3.2644444444444445,0.07951851851851852,∆nmp,Single KO,0.04148148148148148
E6,0.122,GC047,3,glucose-acetate,2021-09-07,1,3.2644444444444445,0.07951851851851852,∆his,Single KO,0.04248148148148148
E7,0.148,GC050,3,glucose-acetate,2021-09-07,1,3.2644444444444445,0.07951851851851852,∆rbs,Single KO,0.06848148148148148
E8,0.113,GC048,3,glucose-acetate,2021-09-07,1,3.2644444444444445,0.07951851851851852,∆dpp,Single KO,0.03348148148148149
E9,0.121,GC053,3,glucose-acetate,2021-09-07,1,3.2644444444444445,0.07951851851851852,∆opp,Single KO,0.04148148148148148
E10,0.128,GC055,3,glucose-acetate,2021-09-07,1,3.2644444444444445,0.07951851851851852,∆mgl,Single KO,0.048481481481481487
F3,0.112,GC030,1,glucose-acetate,2021-09-07,1,3.2644444444444445,0.07951851851851852,∆glt,Single KO,0.032481481481481486
F4,0.115,GC030,2,glucose-acetate,2021-09-07,1,3.2644444444444445,0.07951851851851852,∆glt,Single KO,0.03548148148148149
F5,0.114,GC030,3,glucose-acetate,2021-09-07,1,3.2644444444444445,0.07951851851851852,∆glt,Single KO,0.03448148148148149
F6,0.133,GC029,1,glucose-acetate,2021-09-07,1,3.2644444444444445,0.07951851851851852,∆flh,Single KO,0.05348148148148149
F7,0.135,GC029,2,glucose-acetate,2021-09-07,1,3.2644444444444445,0.07951851851851852,∆flh,Single KO,0.05548148148148149
F8,0.133,GC029,3,glucose-acetate,2021-09-07,1,3.2644444444444445,0.07951851851851852,∆flh,Single KO,0.05348148148148149
F9,0.103,GC001,1,glucose-acetate,2021-09-07,1,3.2644444444444445,0.07951851851851852,WT,WT,0.023481481481481478
F10,0.102,GC001,2,glucose-acetate,2021-09-07,1,3.2644444444444445,0.07951851851851852,WT,WT,0.022481481481481477
F11,0.099,GC001,3,glucose-acetate,2021-09-07,1,3.2644444444444445,0.07951851851851852,WT,WT,0.01948148148148149
C3,0.12,GC032,1,glucose-acetate,2021-09-07,1,3.39,0.07944444444444444,∆mal,Single KO,0.04055555555555555
C4,0.117,GC049,1,glucose-acetate,2021-09-07,1,3.39,0.07944444444444444,∆pot,Single KO,0.037555555555555564
C5,0.123,GC052,1,glucose-acetate,2021-09-07,1,3.39,0.07944444444444444,∆nmp,Single KO,0.043555555555555556
C6,0.118,GC047,1,glucose-acetate,2021-09-07,1,3.39,0.07944444444444444,∆his,Single KO,0.03855555555555555
C7,0.148,GC050,1,glucose-acetate,2021-09-07,1,3.39,0.07944444444444444,∆rbs,Single KO,0.06855555555555555
C8,0.116,GC048,1,glucose-acetate,2021-09-07,1,3.39,0.07944444444444444,∆dpp,Single KO,0.03655555555555556
C9,0.125,GC053,1,glucose-acetate,2021-09-07,1,3.39,0.07944444444444444,∆opp,Single KO,0.04555555555555556
C10,0.127,GC055,1,glucose-acetate,2021-09-07,1,3.39,0.07944444444444444,∆mgl,Single KO,0.04755555555555556
D3,0.12,GC032,2,glucose-acetate,2021-09-07,1,3.39,0.07944444444444444,∆mal,Single KO,0.04055555555555555
D4,0.115,GC049,2,glucose-acetate,2021-09-07,1,3.39,0.07944444444444444,∆pot,Single KO,0.03555555555555556
D5,0.12,GC052,2,glucose-acetate,2021-09-07,1,3.39,0.07944444444444444,∆nmp,Single KO,0.04055555555555555
D6,0.12,GC047,2,glucose-acetate,2021-09-07,1,3.39,0.07944444444444444,∆his,Single KO,0.04055555555555555
D7,0.15,GC050,2,glucose-acetate,2021-09-07,1,3.39,0.07944444444444444,∆rbs,Single KO,0.07055555555555555
D8,0.115,GC048,2,glucose-acetate,2021-09-07,1,3.39,0.07944444444444444,∆dpp,Single KO,0.03555555555555556
D9,0.122,GC053,2,glucose-acetate,2021-09-07,1,3.39,0.07944444444444444,∆opp,Single KO,0.042555555555555555
D10,0.127,GC055,2,glucose-acetate,2021-09-07,1,3.39,0.07944444444444444,∆mgl,Single KO,0.04755555555555556
E3,0.118,GC032,3,glucose-acetate,2021-09-07,1,3.39,0.07944444444444444,∆mal,Single KO,0.03855555555555555
E4,0.117,GC049,3,glucose-acetate,2021-09-07,1,3.39,0.07944444444444444,∆pot,Single KO,0.037555555555555564
E5,0.12,GC052,3,glucose-acetate,2021-09-07,1,3.39,0.07944444444444444,∆nmp,Single KO,0.04055555555555555
E6,0.121,GC047,3,glucose-acetate,2021-09-07,1,3.39,0.07944444444444444,∆his,Single KO,0.041555555555555554
E7,0.148,GC050,3,glucose-acetate,2021-09-07,1,3.39,0.07944444444444444,∆rbs,Single KO,0.06855555555555555
E8,0.116,GC048,3,glucose-acetate,2021-09-07,1,3.39,0.07944444444444444,∆dpp,Single KO,0.03655555555555556
E9,0.124,GC053,3,glucose-acetate,2021-09-07,1,3.39,0.07944444444444444,∆opp,Single KO,0.04455555555555556
E10,0.128,GC055,3,glucose-acetate,2021-09-07,1,3.39,0.07944444444444444,∆mgl,Single KO,0.04855555555555556
F3,0.114,GC030,1,glucose-acetate,2021-09-07,1,3.39,0.07944444444444444,∆glt,Single KO,0.03455555555555556
F4,0.117,GC030,2,glucose-acetate,2021-09-07,1,3.39,0.07944444444444444,∆glt,Single KO,0.037555555555555564
F5,0.115,GC030,3,glucose-acetate,2021-09-07,1,3.39,0.07944444444444444,∆glt,Single KO,0.03555555555555556
F6,0.137,GC029,1,glucose-acetate,2021-09-07,1,3.39,0.07944444444444444,∆flh,Single KO,0.05755555555555557
F7,0.139,GC029,2,glucose-acetate,2021-09-07,1,3.39,0.07944444444444444,∆flh,Single KO,0.05955555555555557
F8,0.137,GC029,3,glucose-acetate,2021-09-07,1,3.39,0.07944444444444444,∆flh,Single KO,0.05755555555555557
F9,0.106,GC001,1,glucose-acetate,2021-09-07,1,3.39,0.07944444444444444,WT,WT,0.026555555555555554
F10,0.105,GC001,2,glucose-acetate,2021-09-07,1,3.39,0.07944444444444444,WT,WT,0.025555555555555554
F11,0.101,GC001,3,glucose-acetate,2021-09-07,1,3.39,0.07944444444444444,WT,WT,0.021555555555555564
C3,0.119,GC032,1,glucose-acetate,2021-09-07,1,3.5155555555555558,0.07944444444444444,∆mal,Single KO,0.03955555555555555
C4,0.118,GC049,1,glucose-acetate,2021-09-07,1,3.5155555555555558,0.07944444444444444,∆pot,Single KO,0.03855555555555555
C5,0.123,GC052,1,glucose-acetate,2021-09-07,1,3.5155555555555558,0.07944444444444444,∆nmp,Single KO,0.043555555555555556
C6,0.117,GC047,1,glucose-acetate,2021-09-07,1,3.5155555555555558,0.07944444444444444,∆his,Single KO,0.037555555555555564
C7,0.147,GC050,1,glucose-acetate,2021-09-07,1,3.5155555555555558,0.07944444444444444,∆rbs,Single KO,0.06755555555555555
C8,0.118,GC048,1,glucose-acetate,2021-09-07,1,3.5155555555555558,0.07944444444444444,∆dpp,Single KO,0.03855555555555555
C9,0.128,GC053,1,glucose-acetate,2021-09-07,1,3.5155555555555558,0.07944444444444444,∆opp,Single KO,0.04855555555555556
C10,0.127,GC055,1,glucose-acetate,2021-09-07,1,3.5155555555555558,0.07944444444444444,∆mgl,Single KO,0.04755555555555556
