well,od_600nm,identifier,replicate,growth_medium,date,run_number,elapsed_time_hr,avg_blank_value,strain,class,od_600nm_subtracted,log_od,phase
D9,0.128,GC053,2,glucose-acetate,2021-09-07,1,2.6366666666666667,0.07948148148148147,∆opp,Single KO,0.04851851851851853,-3.025809728791269,shift
D9,0.128,GC053,2,glucose-acetate,2021-09-07,1,2.7622222222222224,0.07951851851851852,∆opp,Single KO,0.048481481481481487,-3.026573379076566,shift
D9,0.127,GC053,2,glucose-acetate,2021-09-07,1,2.887777777777778,0.07955555555555555,∆opp,Single KO,0.047444444444444456,-3.0481958430897316,shift
D9,0.127,GC053,2,glucose-acetate,2021-09-07,1,3.0133333333333328,0.07959259259259259,∆opp,Single KO,0.04740740740740741,-3.048976788072803,shift
D9,0.127,GC053,2,glucose-acetate,2021-09-07,1,3.1388888888888884,0.07951851851851852,∆opp,Single KO,0.047481481481481486,-3.0474155075058507,shift
D9,0.128,GC053,2,glucose-acetate,2021-09-07,1,3.264444444444444,0.07959259259259258,∆opp,Single KO,0.04840740740740743,-3.0281024313622438,shift
D9,0.129,GC053,2,glucose-acetate,2021-09-07,1,3.3899999999999997,0.07966666666666666,∆opp,Single KO,0.04933333333333334,-3.0091552938861317,shift
D9,0.13,GC053,2,glucose-acetate,2021-09-07,1,3.5155555555555553,0.07962962962962962,∆opp,Single KO,0.050370370370370385,-2.988352166256368,shift
D9,0.13,GC053,2,glucose-acetate,2021-09-07,1,3.641111111111111,0.07966666666666666,∆opp,Single KO,0.05033333333333334,-2.989087730835322,shift
D9,0.132,GC053,2,glucose-acetate,2021-09-07,1,3.7666666666666666,0.07948148148148147,∆opp,Single KO,0.052518518518518534,-2.946589437894393,shift
D9,0.133,GC053,2,glucose-acetate,2021-09-07,1,3.8922222222222222,0.07951851851851853,∆opp,Single KO,0.05348148148148148,-2.9284198255336946,shift
D9,0.135,GC053,2,glucose-acetate,2021-09-07,1,4.017777777777778,0.07955555555555555,∆opp,Single KO,0.05544444444444446,-2.8923737605668376,shift
D9,0.137,GC053,2,glucose-acetate,2021-09-07,1,4.1433333333333335,0.07955555555555556,∆opp,Single KO,0.05744444444444445,-2.8569369818099273,exponential_acetate
D9,0.138,GC053,2,glucose-acetate,2021-09-07,1,4.268888888888889,0.07948148148148147,∆opp,Single KO,0.05851851851851854,-2.838412018965453,exponential_acetate
D9,0.14,GC053,2,glucose-acetate,2021-09-07,1,4.394444444444444,0.07974074074074074,∆opp,Single KO,0.060259259259259276,-2.809099037767428,exponential_acetate
D9,0.143,GC053,2,glucose-acetate,2021-09-07,1,4.52,0.07955555555555556,∆opp,Single KO,0.06344444444444443,-2.7575906466623463,exponential_acetate
D9,0.145,GC053,2,glucose-acetate,2021-09-07,1,4.645555555555555,0.07966666666666666,∆opp,Single KO,0.06533333333333333,-2.7282529084197296,exponential_acetate
D9,0.148,GC053,2,glucose-acetate,2021-09-07,1,4.771111111111111,0.07955555555555556,∆opp,Single KO,0.06844444444444443,-2.681732892784837,exponential_acetate
D9,0.151,GC053,2,glucose-acetate,2021-09-07,1,4.8966666666666665,0.07959259259259259,∆opp,Single KO,0.0714074074074074,-2.6393536698159754,exponential_acetate
D9,0.155,GC053,2,glucose-acetate,2021-09-07,1,5.022222222222222,0.0797037037037037,∆opp,Single KO,0.0752962962962963,-2.5863243313581195,exponential_acetate
D9,0.158,GC053,2,glucose-acetate,2021-09-07,1,5.147777777777778,0.07966666666666666,∆opp,Single KO,0.07833333333333334,-2.546782053506088,exponential_acetate
D9,0.162,GC053,2,glucose-acetate,2021-09-07,1,5.273333333333333,0.0797037037037037,∆opp,Single KO,0.08229629629629631,-2.4974291747868906,exponential_acetate
D9,0.167,GC053,2,glucose-acetate,2021-09-07,1,5.398888888888889,0.07959259259259258,∆opp,Single KO,0.08740740740740743,-2.43717524696681,exponential_acetate
D9,0.171,GC053,2,glucose-acetate,2021-09-07,1,5.524444444444445,0.0797037037037037,∆opp,Single KO,0.09129629629629632,-2.3936450585096756,exponential_acetate
D9,0.176,GC053,2,glucose-acetate,2021-09-07,1,5.6499999999999995,0.07959259259259259,∆opp,Single KO,0.0964074074074074,-2.339172239991901,exponential_acetate
D9,0.182,GC053,2,glucose-acetate,2021-09-07,1,5.775555555555555,0.07970370370370371,∆opp,Single KO,0.10229629629629629,-2.279881811017229,exponential_acetate
D9,0.187,GC053,2,glucose-acetate,2021-09-07,1,5.901111111111111,0.07944444444444444,∆opp,Single KO,0.10755555555555556,-2.2297477690417793,exponential_acetate
D9,0.194,GC053,2,glucose-acetate,2021-09-07,1,6.026666666666666,0.07948148148148147,∆opp,Single KO,0.11451851851851853,-2.1670187352791532,exponential_acetate
D9,0.2,GC053,2,glucose-acetate,2021-09-07,1,6.152222222222222,0.07955555555555556,∆opp,Single KO,0.12044444444444445,-2.116566674318765,exponential_acetate
D9,0.208,GC053,2,glucose-acetate,2021-09-07,1,6.277777777777778,0.07962962962962962,∆opp,Single KO,0.12837037037037036,-2.0528356747109147,exponential_acetate
D9,0.215,GC053,2,glucose-acetate,2021-09-07,1,6.403333333333333,0.07962962962962962,∆opp,Single KO,0.13537037037037036,-1.9997407728025873,exponential_acetate
D9,0.223,GC053,2,glucose-acetate,2021-09-07,1,6.528888888888889,0.0797037037037037,∆opp,Single KO,0.1432962962962963,-1.942840790285953,exponential_acetate
E9,0.09,GC053,3,glucose-acetate,2021-09-07,1,0.0,0.07918518518518516,∆opp,Single KO,0.010814814814814833,-4.526838342718182,exponential_glucose
E9,0.09,GC053,3,glucose-acetate,2021-09-07,1,0.12555555555555564,0.07933333333333333,∆opp,Single KO,0.010666666666666672,-4.54063166485052,exponential_glucose
E9,0.091,GC053,3,glucose-acetate,2021-09-07,1,0.2511111111111113,0.07914814814814815,∆opp,Single KO,0.01185185185185185,-4.435271149192694,exponential_glucose
E9,0.092,GC053,3,glucose-acetate,2021-09-07,1,0.3766666666666667,0.07937037037037037,∆opp,Single KO,0.01262962962962963,-4.371709667702949,exponential_glucose
E9,0.093,GC053,3,glucose-acetate,2021-09-07,1,0.5022222222222223,0.07937037037037038,∆opp,Single KO,0.013629629629629617,-4.2955092068175365,exponential_glucose
E9,0.094,GC053,3,glucose-acetate,2021-09-07,1,0.627777777777778,0.07933333333333333,∆opp,Single KO,0.014666666666666675,-4.222177933731985,exponential_glucose
E9,0.096,GC053,3,glucose-acetate,2021-09-07,1,0.7533333333333334,0.07944444444444444,∆opp,Single KO,0.01655555555555556,-4.101033550372897,exponential_glucose
E9,0.097,GC053,3,glucose-acetate,2021-09-07,1,0.878888888888889,0.0794074074074074,∆opp,Single KO,0.017592592592592604,-4.040277340951825,exponential_glucose
E9,0.098,GC053,3,glucose-acetate,2021-09-07,1,1.0044444444444447,0.07948148148148147,∆opp,Single KO,0.01851851851851853,-3.9889840465642736,exponential_glucose
E9,0.1,GC053,3,glucose-acetate,2021-09-07,1,1.13,0.07933333333333335,∆opp,Single KO,0.020666666666666653,-3.879233182605156,exponential_glucose
E9,0.102,GC053,3,glucose-acetate,2021-09-07,1,1.2555555555555555,0.07933333333333335,∆opp,Single KO,0.02266666666666664,-3.786859862474141,exponential_glucose
E9,0.104,GC053,3,glucose-acetate,2021-09-07,1,1.3811111111111112,0.07940740740740741,∆opp,Single KO,0.024592592592592583,-3.705309995510033,exponential_glucose
E9,0.106,GC053,3,glucose-acetate,2021-09-07,1,1.5066666666666668,0.07940740740740741,∆opp,Single KO,0.026592592592592584,-3.6271225759382424,exponential_glucose
E9,0.108,GC053,3,glucose-acetate,2021-09-07,1,1.6322222222222225,0.07929629629629631,∆opp,Single KO,0.02870370370370369,-3.5507291156331195,exponential_glucose
E9,0.111,GC053,3,glucose-acetate,2021-09-07,1,1.757777777777778,0.07944444444444444,∆opp,Single KO,0.03155555555555556,-3.45600561815715,exponential_glucose
E9,0.114,GC053,3,glucose-acetate,2021-09-07,1,1.8833333333333333,0.07937037037037037,∆opp,Single KO,0.034629629629629635,-3.363045615697779,exponential_glucose
E9,0.117,GC053,3,glucose-acetate,2021-09-07,1,2.008888888888889,0.0794074074074074,∆opp,Single KO,0.03759259259259261,-3.280948253510578,exponential_glucose
E9,0.121,GC053,3,glucose-acetate,2021-09-07,1,2.1344444444444446,0.07951851851851852,∆opp,Single KO,0.04148148148148148,-3.182508180697326,exponential_glucose
E9,0.124,GC053,3,glucose-acetate,2021-09-07,1,2.2600000000000002,0.07944444444444444,∆opp,Single KO,0.04455555555555556,-3.111018429011787,exponential_glucose
E9,0.128,GC053,3,glucose-acetate,2021-09-07,1,2.385555555555556,0.07944444444444444,∆opp,Single KO,0.04855555555555556,-3.025046661222766,exponential_glucose
E9,0.13,GC053,3,glucose-acetate,2021-09-07,1,2.511111111111111,0.07951851851851852,∆opp,Single KO,0.05048148148148149,-2.9861487132899334,exponential_glucose
E9,0.131,GC053,3,glucose-acetate,2021-09-07,1,2.6366666666666667,0.07937037037037038,∆opp,Single KO,0.05162962962962962,-2.963659553665997,shift
E9,0.131,GC053,3,glucose-acetate,2021-09-07,1,2.7622222222222224,0.07959259259259258,∆opp,Single KO,0.05140740740740743,-2.967973003919716,shift
E9,0.131,GC053,3,glucose-acetate,2021-09-07,1,2.887777777777778,0.07955555555555555,∆opp,Single KO,0.05144444444444446,-2.9672528022321223,shift
E9,0.131,GC053,3,glucose-acetate,2021-09-07,1,3.0133333333333336,0.07948148148148147,∆opp,Single KO,0.05151851851851853,-2.965813953063023,shift
E9,0.13,GC053,3,glucose-acetate,2021-09-07,1,3.1388888888888893,0.07951851851851852,∆opp,Single KO,0.05048148148148149,-2.9861487132899334,shift
E9,0.13,GC053,3,glucose-acetate,2021-09-07,1,3.264444444444445,0.07955555555555555,∆opp,Single KO,0.05044444444444446,-2.986882658277008,shift
E9,0.13,GC053,3,glucose-acetate,2021-09-07,1,3.3899999999999997,0.07959259259259259,∆opp,Single KO,0.050407407407407415,-2.987617142335,shift
E9,0.13,GC053,3,glucose-acetate,2021-09-07,1,3.5155555555555553,0.07951851851851852,∆opp,Single KO,0.05048148148148149,-2.9861487132899334,shift
E9,0.13,GC053,3,glucose-acetate,2021-09-07,1,3.641111111111111,0.07959259259259258,∆opp,Single KO,0.05040740740740743,-2.9876171423349995,shift
E9,0.131,GC053,3,glucose-acetate,2021-09-07,1,3.7666666666666666,0.07966666666666666,∆opp,Single KO,0.05133333333333334,-2.9694149652366173,shift
E9,0.132,GC053,3,glucose-acetate,2021-09-07,1,3.8922222222222222,0.07962962962962962,∆opp,Single KO,0.05237037037037039,-2.949414298529948,shift
E9,0.132,GC053,3,glucose-acetate,2021-09-07,1,4.017777777777778,0.07966666666666666,∆opp,Single KO,0.05233333333333334,-2.9501217623019387,shift
E9,0.134,GC053,3,glucose-acetate,2021-09-07,1,4.1433333333333335,0.07948148148148147,∆opp,Single KO,0.054518518518518536,-2.9092148456976443,shift
E9,0.135,GC053,3,glucose-acetate,2021-09-07,1,4.268888888888889,0.07951851851851853,∆opp,Single KO,0.05548148148148148,-2.8917059809093013,shift
E9,0.137,GC053,3,glucose-acetate,2021-09-07,1,4.394444444444445,0.07955555555555555,∆opp,Single KO,0.057444444444444465,-2.856936981809927,shift
E9,0.138,GC053,3,glucose-acetate,2021-09-07,1,4.5200000000000005,0.07955555555555556,∆opp,Single KO,0.05844444444444445,-2.8396786435806463,shift
E9,0.14,GC053,3,glucose-acetate,2021-09-07,1,4.645555555555556,0.07948148148148147,∆opp,Single KO,0.06051851851851854,-2.8048058695665175,shift
E9,0.142,GC053,3,glucose-acetate,2021-09-07,1,4.771111111111111,0.07974074074074074,∆opp,Single KO,0.06225925925925925,-2.7764480115778505,exponential_acetate
E9,0.144,GC053,3,glucose-acetate,2021-09-07,1,4.8966666666666665,0.07955555555555556,∆opp,Single KO,0.06444444444444443,-2.741951752777892,exponential_acetate
E9,0.147,GC053,3,glucose-acetate,2021-09-07,1,5.022222222222222,0.07966666666666666,∆opp,Single KO,0.06733333333333333,-2.698099870249042,exponential_acetate
E9,0.15,GC053,3,glucose-acetate,2021-09-07,1,5.147777777777778,0.07955555555555556,∆opp,Single KO,0.07044444444444443,-2.6529309018811307,exponential_acetate
E9,0.153,GC053,3,glucose-acetate,2021-09-07,1,5.273333333333333,0.07959259259259259,∆opp,Single KO,0.07340740740740741,-2.6117304300965327,exponential_acetate
E9,0.156,GC053,3,glucose-acetate,2021-09-07,1,5.398888888888889,0.0797037037037037,∆opp,Single KO,0.0762962962962963,-2.5731308832028392,exponential_acetate
E9,0.16,GC053,3,glucose-acetate,2021-09-07,1,5.524444444444445,0.07966666666666666,∆opp,Single KO,0.08033333333333334,-2.5215706341595916,exponential_acetate
E9,0.164,GC053,3,glucose-acetate,2021-09-07,1,5.65,0.0797037037037037,∆opp,Single KO,0.08429629629629631,-2.4734173497402443,exponential_acetate
E9,0.168,GC053,3,glucose-acetate,2021-09-07,1,5.775555555555556,0.07959259259259258,∆opp,Single KO,0.08840740740740743,-2.4257995186476355,exponential_acetate
E9,0.172,GC053,3,glucose-acetate,2021-09-07,1,5.901111111111112,0.0797037037037037,∆opp,Single KO,0.09229629629629629,-2.3827512650791225,exponential_acetate
E9,0.177,GC053,3,glucose-acetate,2021-09-07,1,6.026666666666666,0.07959259259259259,∆opp,Single KO,0.0974074074074074,-2.3288530198146558,exponential_acetate
E9,0.183,GC053,3,glucose-acetate,2021-09-07,1,6.152222222222222,0.07970370370370371,∆opp,Single KO,0.10329629629629629,-2.2701537573589774,exponential_acetate
E9,0.189,GC053,3,glucose-acetate,2021-09-07,1,6.277777777777778,0.07944444444444444,∆opp,Single KO,0.10955555555555556,-2.211323501715721,exponential_acetate
E9,0.195,GC053,3,glucose-acetate,2021-09-07,1,6.403333333333333,0.07948148148148147,∆opp,Single KO,0.11551851851851853,-2.1583244283786627,exponential_acetate
E9,0.201,GC053,3,glucose-acetate,2021-09-07,1,6.528888888888889,0.07955555555555556,∆opp,Single KO,0.12144444444444445,-2.108298368141818,exponential_acetate
E9,0.208,GC053,3,glucose-acetate,2021-09-07,1,6.654444444444445,0.07962962962962962,∆opp,Single KO,0.12837037037037036,-2.0528356747109147,exponential_acetate
E9,0.216,GC053,3,glucose-acetate,2021-09-07,1,6.78,0.07962962962962962,∆opp,Single KO,0.13637037037037036,-1.992380783193443,exponential_acetate
E9,0.224,GC053,3,glucose-acetate,2021-09-07,1,6.905555555555556,0.0797037037037037,∆opp,Single KO,0.1442962962962963,-1.9358864802240403,exponential_acetate
C4,0.089,GC049,1,glucose-acetate,2021-09-07,1,0.0,0.07896296296296297,∆pot,Single KO,0.010037037037037025,-4.601473324106767,exponential_glucose
C4,0.09,GC049,1,glucose-acetate,2021-09-07,1,0.2511111111111111,0.07914814814814816,∆pot,Single KO,0.010851851851851835,-4.5234195359694,exponential_glucose
C4,0.091,GC049,1,glucose-acetate,2021-09-07,1,0.37666666666666665,0.07922222222222221,∆pot,Single KO,0.01177777777777779,-4.441540762206288,exponential_glucose
C4,0.091,GC049,1,glucose-acetate,2021-09-07,1,0.5022222222222223,0.07911111111111112,∆pot,Single KO,0.01188888888888888,-4.432151021856451,exponential_glucose
C4,0.092,GC049,1,glucose-acetate,2021-09-07,1,0.6277777777777778,0.07914814814814815,∆pot,Single KO,0.01285185185185185,-4.354267365039607,exponential_glucose
C4,0.093,GC049,1,glucose-acetate,2021-09-07,1,0.7533333333333332,0.07918518518518516,∆pot,Single KO,0.013814814814814835,-4.282013725342649,exponential_glucose
C4,0.093,GC049,1,glucose-acetate,2021-09-07,1,0.8788888888888888,0.07933333333333333,∆pot,Single KO,0.013666666666666674,-4.292795500945938,exponential_glucose
C4,0.095,GC049,1,glucose-acetate,2021-09-07,1,1.0044444444444445,0.07914814814814815,∆pot,Single KO,0.015851851851851853,-4.144468949404669,exponential_glucose
C4,0.096,GC049,1,glucose-acetate,2021-09-07,1,1.13,0.07937037037037037,∆pot,Single KO,0.016629629629629633,-4.096569257244211,exponential_glucose
C4,0.097,GC049,1,glucose-acetate,2021-09-07,1,1.2555555555555555,0.07937037037037038,∆pot,Single KO,0.01762962962962962,-4.038174290755046,exponential_glucose
C4,0.098,GC049,1,glucose-acetate,2021-09-07,1,1.3811111111111112,0.07933333333333333,∆pot,Single KO,0.01866666666666668,-3.9810158769150967,exponential_glucose
C4,0.1,GC049,1,glucose-acetate,2021-09-07,1,1.5066666666666666,0.07944444444444444,∆pot,Single KO,0.020555555555555563,-3.884624031240031,exponential_glucose
C4,0.101,GC049,1,glucose-acetate,2021-09-07,1,1.6322222222222222,0.0794074074074074,∆pot,Single KO,0.021592592592592608,-3.835404958635973,exponential_glucose
C4,0.103,GC049,1,glucose-acetate,2021-09-07,1,1.7577777777777779,0.07948148148148147,∆pot,Single KO,0.023518518518518522,-3.7499671460937742,exponential_glucose
C4,0.105,GC049,1,glucose-acetate,2021-09-07,1,1.883333333333333,0.07933333333333335,∆pot,Single KO,0.025666666666666643,-3.662562145796564,exponential_glucose
C4,0.108,GC049,1,glucose-acetate,2021-09-07,1,2.008888888888889,0.07933333333333335,∆pot,Single KO,0.028666666666666646,-3.55202027139674,exponential_glucose
C4,0.11,GC049,1,glucose-acetate,2021-09-07,1,2.1344444444444446,0.07940740740740741,∆pot,Single KO,0.030592592592592588,-3.4869973714654883,exponential_glucose
C4,0.113,GC049,1,glucose-acetate,2021-09-07,1,2.2600000000000002,0.07940740740740741,∆pot,Single KO,0.03359259259259259,-3.3934496948713297,exponential_glucose
C4,0.116,GC049,1,glucose-acetate,2021-09-07,1,2.385555555555556,0.07929629629629631,∆pot,Single KO,0.0367037037037037,-3.304877610656478,exponential_glucose
C4,0.117,GC049,1,glucose-acetate,2021-09-07,1,2.5111111111111115,0.07944444444444444,∆pot,Single KO,0.037555555555555564,-3.2819339608353375,exponential_glucose
C4,0.118,GC049,1,glucose-acetate,2021-09-07,1,2.6366666666666667,0.07937037037037037,∆pot,Single KO,0.038629629629629625,-3.2537356899856937,shift
C4,0.118,GC049,1,glucose-acetate,2021-09-07,1,2.7622222222222224,0.0794074074074074,∆pot,Single KO,0.038592592592592595,-3.2546949226731536,shift
C4,0.118,GC049,1,glucose-acetate,2021-09-07,1,2.887777777777778,0.07951851851851852,∆pot,Single KO,0.03848148148148148,-3.257578153887239,shift
C4,0.117,GC049,1,glucose-acetate,2021-09-07,1,3.0133333333333336,0.07944444444444444,∆pot,Single KO,0.037555555555555564,-3.2819339608353375,shift
C4,0.118,GC049,1,glucose-acetate,2021-09-07,1,3.1388888888888893,0.07944444444444444,∆pot,Single KO,0.03855555555555555,-3.2556550763714975,shift
C4,0.117,GC049,1,glucose-acetate,2021-09-07,1,3.2644444444444445,0.07951851851851852,∆pot,Single KO,0.03748148148148149,-3.2839082951390552,shift
C4,0.117,GC049,1,glucose-acetate,2021-09-07,1,3.39,0.07937037037037038,∆pot,Single KO,0.037629629629629624,-3.279963516848039,shift
C4,0.117,GC049,1,glucose-acetate,2021-09-07,1,3.5155555555555558,0.07959259259259258,∆pot,Single KO,0.03740740740740743,-3.2858865351511604,shift
C4,0.117,GC049,1,glucose-acetate,2021-09-07,1,3.6411111111111114,0.07955555555555555,∆pot,Single KO,0.03744444444444446,-3.2848969259659944,shift
C4,0.117,GC049,1,glucose-acetate,2021-09-07,1,3.766666666666667,0.07948148148148147,∆pot,Single KO,0.037518518518518534,-3.2829206407377822,shift
C4,0.117,GC049,1,glucose-acetate,2021-09-07,1,3.8922222222222227,0.07951851851851852,∆pot,Single KO,0.03748148148148149,-3.2839082951390552,shift
C4,0.117,GC049,1,glucose-acetate,2021-09-07,1,4.017777777777778,0.07955555555555555,∆pot,Single KO,0.03744444444444446,-3.2848969259659944,shift
C4,0.117,GC049,1,glucose-acetate,2021-09-07,1,4.143333333333333,0.07959259259259259,∆pot,Single KO,0.03740740740740742,-3.285886535151161,shift
C4,0.117,GC049,1,glucose-acetate,2021-09-07,1,4.268888888888888,0.07951851851851852,∆pot,Single KO,0.03748148148148149,-3.2839082951390552,shift
C4,0.117,GC049,1,glucose-acetate,2021-09-07,1,4.394444444444444,0.07959259259259258,∆pot,Single KO,0.03740740740740743,-3.2858865351511604,shift
C4,0.118,GC049,1,glucose-acetate,2021-09-07,1,4.52,0.07966666666666666,∆pot,Single KO,0.03833333333333333,-3.2614354392869966,shift
C4,0.118,GC049,1,glucose-acetate,2021-09-07,1,4.645555555555555,0.07962962962962962,∆pot,Single KO,0.038370370370370374,-3.260469722167038,shift
C4,0.118,GC049,1,glucose-acetate,2021-09-07,1,4.771111111111111,0.07966666666666666,∆pot,Single KO,0.03833333333333333,-3.2614354392869966,shift
C4,0.119,GC049,1,glucose-acetate,2021-09-07,1,4.8966666666666665,0.07948148148148147,∆pot,Single KO,0.03951851851851852,-3.2309858936847125,shift
C4,0.12,GC049,1,glucose-acetate,2021-09-07,1,5.022222222222222,0.07951851851851853,∆pot,Single KO,0.040481481481481466,-3.206910656809928,shift
C4,0.12,GC049,1,glucose-acetate,2021-09-07,1,5.147777777777778,0.07955555555555555,∆pot,Single KO,0.04044444444444445,-3.207825988681616,shift
C4,0.122,GC049,1,glucose-acetate,2021-09-07,1,5.273333333333333,0.07955555555555556,∆pot,Single KO,0.04244444444444444,-3.1595592477117815,shift
C4,0.123,GC049,1,glucose-acetate,2021-09-07,1,5.398888888888889,0.07948148148148147,∆pot,Single KO,0.043518518518518526,-3.1345687184082065,shift
C4,0.124,GC049,1,glucose-acetate,2021-09-07,1,5.524444444444444,0.07974074074074074,∆pot,Single KO,0.04425925925925926,-3.117690680620855,shift
C4,0.126,GC049,1,glucose-acetate,2021-09-07,1,5.6499999999999995,0.07955555555555556,∆pot,Single KO,0.04644444444444444,-3.0694984237936,shift
C4,0.128,GC049,1,glucose-acetate,2021-09-07,1,5.775555555555555,0.07966666666666666,∆pot,Single KO,0.04833333333333334,-3.029633825229672,exponential_acetate
C4,0.13,GC049,1,glucose-acetate,2021-09-07,1,5.901111111111111,0.07955555555555556,∆pot,Single KO,0.050444444444444445,-2.9868826582770085,exponential_acetate
C4,0.133,GC049,1,glucose-acetate,2021-09-07,1,6.026666666666666,0.07959259259259259,∆pot,Single KO,0.05340740740740742,-2.9298058271415717,exponential_acetate
C4,0.136,GC049,1,glucose-acetate,2021-09-07,1,6.152222222222222,0.0797037037037037,∆pot,Single KO,0.056296296296296316,-2.8771265311461436,exponential_acetate
C4,0.139,GC049,1,glucose-acetate,2021-09-07,1,6.277777777777778,0.07966666666666666,∆pot,Single KO,0.05933333333333335,-2.8245840173581613,exponential_acetate
C4,0.143,GC049,1,glucose-acetate,2021-09-07,1,6.403333333333333,0.0797037037037037,∆pot,Single KO,0.0632962962962963,-2.7599284618708753,exponential_acetate
C4,0.147,GC049,1,glucose-acetate,2021-09-07,1,6.528888888888889,0.07959259259259258,∆pot,Single KO,0.06740740740740742,-2.697000364915625,exponential_acetate
C4,0.152,GC049,1,glucose-acetate,2021-09-07,1,6.654444444444445,0.0797037037037037,∆pot,Single KO,0.0722962962962963,-2.626982378013428,exponential_acetate
C4,0.157,GC049,1,glucose-acetate,2021-09-07,1,6.779999999999999,0.07959259259259259,∆pot,Single KO,0.07740740740740741,-2.5586728000276096,exponential_acetate
C4,0.163,GC049,1,glucose-acetate,2021-09-07,1,6.905555555555555,0.07970370370370371,∆pot,Single KO,0.0832962962962963,-2.4853511930271504,exponential_acetate
C4,0.169,GC049,1,glucose-acetate,2021-09-07,1,7.031111111111111,0.07944444444444444,∆pot,Single KO,0.08955555555555557,-2.412896113811728,exponential_acetate
C4,0.175,GC049,1,glucose-acetate,2021-09-07,1,7.156666666666666,0.07948148148148147,∆pot,Single KO,0.09551851851851852,-2.3484351391051215,exponential_acetate
C4,0.182,GC049,1,glucose-acetate,2021-09-07,1,7.282222222222222,0.07955555555555556,∆pot,Single KO,0.10244444444444444,-2.278434632761763,exponential_acetate
C4,0.19,GC049,1,glucose-acetate,2021-09-07,1,7.407777777777778,0.07962962962962962,∆pot,Single KO,0.11037037037037038,-2.203913565487016,exponential_acetate
C4,0.198,GC049,1,glucose-acetate,2021-09-07,1,7.533333333333333,0.07962962962962962,∆pot,Single KO,0.11837037037037039,-2.1339368381003005,exponential_acetate
C4,0.206,GC049,1,glucose-acetate,2021-09-07,1,7.658888888888889,0.0797037037037037,∆pot,Single KO,0.1262962962962963,-2.0691245747089035,exponential_acetate
C4,0.215,GC049,1,glucose-acetate,2021-09-07,1,7.7844444444444445,0.07966666666666666,∆pot,Single KO,0.13533333333333333,-2.0000144080485143,exponential_acetate
C4,0.224,GC049,1,glucose-acetate,2021-09-07,1,7.91,0.07970370370370371,∆pot,Single KO,0.1442962962962963,-1.9358864802240403,exponential_acetate
D4,0.09,GC049,2,glucose-acetate,2021-09-07,1,0.0,0.07933333333333333,∆pot,Single KO,0.010666666666666672,-4.54063166485052,exponential_glucose
D4,0.091,GC049,2,glucose-acetate,2021-09-07,1,0.12555555555555564,0.07914814814814815,∆pot,Single KO,0.01185185185185185,-4.435271149192694,exponential_glucose
D4,0.093,GC049,2,glucose-acetate,2021-09-07,1,0.25111111111111106,0.07937037037037037,∆pot,Single KO,0.01362962962962963,-4.295509206817536,exponential_glucose
D4,0.094,GC049,2,glucose-acetate,2021-09-07,1,0.3766666666666667,0.07937037037037038,∆pot,Single KO,0.014629629629629617,-4.224706380085345,exponential_glucose
D4,0.096,GC049,2,glucose-acetate,2021-09-07,1,0.5022222222222223,0.07933333333333333,∆pot,Single KO,0.016666666666666677,-4.0943445622221,exponential_glucose
D4,0.097,GC049,2,glucose-acetate,2021-09-07,1,0.6277777777777778,0.07944444444444444,∆pot,Single KO,0.01755555555555556,-4.042384823291389,exponential_glucose
D4,0.098,GC049,2,glucose-acetate,2021-09-07,1,0.7533333333333334,0.0794074074074074,∆pot,Single KO,0.018592592592592605,-3.984992025294736,exponential_glucose
D4,0.101,GC049,2,glucose-acetate,2021-09-07,1,0.878888888888889,0.07948148148148147,∆pot,Single KO,0.021518518518518534,-3.8388413881345542,exponential_glucose
D4,0.102,GC049,2,glucose-acetate,2021-09-07,1,1.0044444444444443,0.07933333333333335,∆pot,Single KO,0.02266666666666664,-3.786859862474141,exponential_glucose
D4,0.105,GC049,2,glucose-acetate,2021-09-07,1,1.13,0.07933333333333335,∆pot,Single KO,0.025666666666666643,-3.662562145796564,exponential_glucose
D4,0.107,GC049,2,glucose-acetate,2021-09-07,1,1.2555555555555555,0.07940740740740741,∆pot,Single KO,0.027592592592592585,-3.5902079266069067,exponential_glucose
D4,0.11,GC049,2,glucose-acetate,2021-09-07,1,1.3811111111111112,0.07940740740740741,∆pot,Single KO,0.030592592592592588,-3.4869973714654883,exponential_glucose
D4,0.113,GC049,2,glucose-acetate,2021-09-07,1,1.5066666666666668,0.07929629629629631,∆pot,Single KO,0.033703703703703694,-3.3901475454755707,exponential_glucose
D4,0.114,GC049,2,glucose-acetate,2021-09-07,1,1.6322222222222225,0.07944444444444444,∆pot,Single KO,0.03455555555555556,-3.365186944139122,exponential_glucose
D4,0.115,GC049,2,glucose-acetate,2021-09-07,1,1.7577777777777777,0.07937037037037037,∆pot,Single KO,0.035629629629629636,-3.3345776943207595,shift
D4,0.115,GC049,2,glucose-acetate,2021-09-07,1,1.8833333333333333,0.0794074074074074,∆pot,Single KO,0.035592592592592606,-3.3356177360161734,shift
D4,0.115,GC049,2,glucose-acetate,2021-09-07,1,2.008888888888889,0.07951851851851852,∆pot,Single KO,0.03548148148148149,-3.338744367015605,shift
D4,0.115,GC049,2,glucose-acetate,2021-09-07,1,2.1344444444444446,0.07944444444444444,∆pot,Single KO,0.03555555555555556,-3.336658860524584,shift
D4,0.115,GC049,2,glucose-acetate,2021-09-07,1,2.2600000000000002,0.07944444444444444,∆pot,Single KO,0.03555555555555556,-3.336658860524584,shift
