date,run_number,class,identifier,strain,replicate,growth_medium,phase,elapsed_time_hr,od_600nm_subtracted
2021-09-07,1,Single KO,GC030,∆glt,2,glucose-acetate,shift,4.394444444444445,0.0465185185185185
2021-09-07,1,Single KO,GC030,∆glt,2,glucose-acetate,exponential_acetate,4.52,0.0482592592592592
2021-09-07,1,Single KO,GC030,∆glt,2,glucose-acetate,exponential_acetate,4.645555555555555,0.0514444444444444
2021-09-07,1,Single KO,GC030,∆glt,2,glucose-acetate,exponential_acetate,4.771111111111111,0.0543333333333333
2021-09-07,1,Single KO,GC030,∆glt,2,glucose-acetate,exponential_acetate,4.8966666666666665,0.0574444444444444
2021-09-07,1,Single KO,GC030,∆glt,2,glucose-acetate,exponential_acetate,5.022222222222222,0.0604074074074074
2021-09-07,1,Single KO,GC030,∆glt,2,glucose-acetate,exponential_acetate,5.147777777777778,0.0652962962962963
2021-09-07,1,Single KO,GC030,∆glt,2,glucose-acetate,exponential_acetate,5.273333333333333,0.0703333333333333
2021-09-07,1,Single KO,GC030,∆glt,2,glucose-acetate,exponential_acetate,5.398888888888889,0.0752962962962963
2021-09-07,1,Single KO,GC030,∆glt,2,glucose-acetate,exponential_acetate,5.524444444444445,0.0814074074074074
2021-09-07,1,Single KO,GC030,∆glt,2,glucose-acetate,exponential_acetate,5.65,0.0872962962962963
2021-09-07,1,Single KO,GC030,∆glt,2,glucose-acetate,exponential_acetate,5.775555555555555,0.0944074074074074
2021-09-07,1,Single KO,GC030,∆glt,2,glucose-acetate,exponential_acetate,5.901111111111111,0.1012962962962962
2021-09-07,1,Single KO,GC030,∆glt,2,glucose-acetate,exponential_acetate,6.026666666666666,0.1095555555555555
2021-09-07,1,Single KO,GC030,∆glt,2,glucose-acetate,exponential_acetate,6.152222222222222,0.1185185185185185
2021-09-07,1,Single KO,GC030,∆glt,2,glucose-acetate,exponential_acetate,6.277777777777778,0.1264444444444444
2021-09-07,1,Single KO,GC030,∆glt,2,glucose-acetate,exponential_acetate,6.403333333333333,0.1373703703703703
2021-09-07,1,Single KO,GC030,∆glt,2,glucose-acetate,exponential_acetate,6.528888888888889,0.1473703703703703
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,exponential_glucose,0.0,0.0106296296296296
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,exponential_glucose,0.1255555555555556,0.0116666666666666
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,exponential_glucose,0.251111111111111,0.0125555555555555
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,exponential_glucose,0.3766666666666667,0.0135925925925926
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,exponential_glucose,0.5022222222222223,0.0145185185185185
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,exponential_glucose,0.6277777777777775,0.0166666666666666
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,exponential_glucose,0.7533333333333332,0.0176666666666666
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,exponential_glucose,0.8788888888888888,0.0195925925925925
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,exponential_glucose,1.0044444444444445,0.0215925925925925
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,exponential_glucose,1.13,0.0227037037037036
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,exponential_glucose,1.2555555555555558,0.0255555555555555
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,exponential_glucose,1.381111111111111,0.0286296296296296
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,exponential_glucose,1.5066666666666666,0.0315925925925926
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,exponential_glucose,1.6322222222222222,0.0344814814814814
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,exponential_glucose,1.757777777777778,0.0355555555555555
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,shift,1.8833333333333333,0.0365555555555555
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,shift,2.0088888888888885,0.0374814814814814
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,shift,2.134444444444444,0.0376296296296296
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,shift,2.26,0.0374074074074074
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,shift,2.3855555555555554,0.0374444444444444
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,shift,2.511111111111111,0.0375185185185185
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,shift,2.6366666666666667,0.0374814814814814
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,shift,2.7622222222222224,0.0374444444444444
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,shift,2.887777777777777,0.0374074074074074
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,shift,3.0133333333333328,0.0374814814814814
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,shift,3.1388888888888884,0.0374074074074074
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,shift,3.264444444444444,0.0383333333333333
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,shift,3.39,0.0393703703703703
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,shift,3.5155555555555558,0.0393333333333333
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,shift,3.641111111111111,0.0405185185185185
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,shift,3.7666666666666666,0.0414814814814814
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,shift,3.8922222222222222,0.0424444444444444
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,shift,4.017777777777778,0.0444444444444444
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,exponential_acetate,4.1433333333333335,0.0455185185185185
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,exponential_acetate,4.268888888888888,0.0472592592592592
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,exponential_acetate,4.394444444444444,0.0494444444444444
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,exponential_acetate,4.52,0.0523333333333333
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,exponential_acetate,4.645555555555555,0.0544444444444444
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,exponential_acetate,4.771111111111111,0.0584074074074074
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,exponential_acetate,4.8966666666666665,0.0612962962962962
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,exponential_acetate,5.022222222222222,0.0653333333333333
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,exponential_acetate,5.147777777777778,0.0702962962962963
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,exponential_acetate,5.273333333333333,0.0754074074074074
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,exponential_acetate,5.398888888888889,0.0802962962962963
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,exponential_acetate,5.524444444444444,0.0864074074074074
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,exponential_acetate,5.65,0.0922962962962962
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,exponential_acetate,5.775555555555555,0.0995555555555555
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,exponential_acetate,5.901111111111111,0.1075185185185185
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,exponential_acetate,6.026666666666666,0.1154444444444444
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,exponential_acetate,6.152222222222222,0.1243703703703703
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,exponential_acetate,6.277777777777778,0.1333703703703703
2021-09-07,1,Single KO,GC030,∆glt,3,glucose-acetate,exponential_acetate,6.403333333333333,0.1432962962962963
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,exponential_glucose,0.0,0.0108518518518518
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,exponential_glucose,0.1255555555555554,0.0118148148148148
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,exponential_glucose,0.251111111111111,0.0116666666666666
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,exponential_glucose,0.3766666666666667,0.0128518518518518
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,exponential_glucose,0.5022222222222221,0.0146296296296296
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,exponential_glucose,0.6277777777777778,0.0156296296296296
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,exponential_glucose,0.7533333333333334,0.0176666666666666
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,exponential_glucose,0.8788888888888888,0.0195555555555555
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,exponential_glucose,1.0044444444444445,0.0215925925925926
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,exponential_glucose,1.13,0.0235185185185185
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,exponential_glucose,1.255555555555555,0.0256666666666666
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,exponential_glucose,1.381111111111111,0.0286666666666666
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,exponential_glucose,1.5066666666666666,0.0325925925925925
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,exponential_glucose,1.6322222222222222,0.0355925925925925
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,exponential_glucose,1.757777777777778,0.0377037037037037
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,shift,1.8833333333333333,0.0385555555555555
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,shift,2.0088888888888885,0.0386296296296296
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,shift,2.134444444444444,0.0395925925925925
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,shift,2.26,0.0394814814814814
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,shift,2.3855555555555554,0.0385555555555555
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,shift,2.511111111111111,0.0375555555555555
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,shift,2.6366666666666667,0.0374814814814814
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,shift,2.7622222222222224,0.0376296296296296
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,shift,2.887777777777778,0.0374074074074074
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,shift,3.0133333333333336,0.0364444444444444
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,shift,3.1388888888888893,0.0375185185185185
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,shift,3.264444444444445,0.0374814814814814
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,shift,3.390000000000001,0.0374444444444444
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,shift,3.5155555555555558,0.0384074074074074
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,shift,3.641111111111111,0.0384814814814814
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,shift,3.7666666666666666,0.0394074074074074
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,shift,3.8922222222222222,0.0393333333333333
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,shift,4.017777777777778,0.0403703703703703
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,shift,4.1433333333333335,0.0413333333333333
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,shift,4.268888888888889,0.0425185185185185
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,shift,4.394444444444445,0.0444814814814814
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,exponential_acetate,4.5200000000000005,0.0454444444444444
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,exponential_acetate,4.645555555555556,0.0474444444444444
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,exponential_acetate,4.771111111111112,0.0505185185185185
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,exponential_acetate,4.8966666666666665,0.0522592592592592
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,exponential_acetate,5.022222222222222,0.0554444444444444
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,exponential_acetate,5.147777777777778,0.0593333333333333
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,exponential_acetate,5.273333333333333,0.0634444444444444
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,exponential_acetate,5.398888888888889,0.0684074074074074
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,exponential_acetate,5.524444444444445,0.0732962962962963
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,exponential_acetate,5.65,0.0843333333333333
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,exponential_acetate,5.775555555555556,0.0852962962962963
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,exponential_acetate,5.901111111111112,0.0944074074074074
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,exponential_acetate,6.026666666666667,0.1042962962962963
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,exponential_acetate,6.152222222222222,0.1064074074074074
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,exponential_acetate,6.277777777777778,0.1152962962962963
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,exponential_acetate,6.403333333333333,0.1235555555555555
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,exponential_acetate,6.528888888888889,0.1325185185185185
2021-09-07,1,Single KO,GC047,∆his,1,glucose-acetate,exponential_acetate,6.654444444444445,0.1424444444444444
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,exponential_glucose,0.0,0.010037037037037
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,exponential_glucose,0.2511111111111111,0.0108518518518518
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,exponential_glucose,0.3766666666666666,0.0117777777777777
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,exponential_glucose,0.5022222222222223,0.0118888888888888
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,exponential_glucose,0.6277777777777778,0.0128518518518518
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,exponential_glucose,0.7533333333333332,0.0138148148148148
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,exponential_glucose,0.8788888888888888,0.0146666666666666
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,exponential_glucose,1.0044444444444445,0.0158518518518518
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,exponential_glucose,1.13,0.0176296296296296
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,exponential_glucose,1.2555555555555555,0.0186296296296296
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,exponential_glucose,1.3811111111111112,0.0206666666666666
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,exponential_glucose,1.5066666666666666,0.0225555555555555
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,exponential_glucose,1.6322222222222222,0.0235925925925925
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,exponential_glucose,1.757777777777778,0.0265185185185185
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,exponential_glucose,1.883333333333333,0.0286666666666666
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,exponential_glucose,2.008888888888889,0.0316666666666666
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,exponential_glucose,2.1344444444444446,0.0345925925925925
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,exponential_glucose,2.26,0.0375925925925925
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,exponential_glucose,2.385555555555556,0.0397037037037036
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,exponential_glucose,2.5111111111111115,0.0405555555555555
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,shift,2.6366666666666667,0.0416296296296296
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,shift,2.7622222222222224,0.0415925925925926
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,shift,2.887777777777778,0.0414814814814814
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,shift,3.0133333333333336,0.0405555555555555
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,shift,3.1388888888888893,0.0405555555555555
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,shift,3.2644444444444445,0.0394814814814814
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,shift,3.39,0.0396296296296296
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,shift,3.515555555555556,0.0394074074074074
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,shift,3.641111111111112,0.0394444444444444
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,shift,3.766666666666667,0.0395185185185185
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,shift,3.892222222222223,0.0404814814814814
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,shift,4.017777777777778,0.0404444444444444
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,shift,4.143333333333333,0.0404074074074074
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,shift,4.268888888888888,0.0414814814814814
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,shift,4.394444444444444,0.0414074074074074
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,shift,4.52,0.0423333333333333
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,shift,4.645555555555555,0.0433703703703703
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,shift,4.771111111111111,0.0443333333333333
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,shift,4.8966666666666665,0.0455185185185185
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,shift,5.022222222222222,0.0474814814814814
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,shift,5.147777777777778,0.0484444444444444
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,exponential_acetate,5.273333333333333,0.0504444444444444
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,exponential_acetate,5.398888888888889,0.0525185185185185
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,exponential_acetate,5.524444444444444,0.0552592592592592
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,exponential_acetate,5.65,0.0584444444444444
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,exponential_acetate,5.775555555555555,0.0613333333333333
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,exponential_acetate,5.901111111111111,0.0654444444444444
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,exponential_acetate,6.026666666666666,0.0704074074074074
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,exponential_acetate,6.152222222222222,0.0752962962962963
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,exponential_acetate,6.277777777777778,0.0813333333333333
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,exponential_acetate,6.403333333333333,0.0872962962962963
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,exponential_acetate,6.528888888888889,0.0944074074074074
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,exponential_acetate,6.654444444444445,0.1012962962962963
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,exponential_acetate,6.779999999999999,0.1084074074074074
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,exponential_acetate,6.905555555555555,0.1172962962962963
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,exponential_acetate,7.031111111111111,0.1255555555555555
2021-09-07,1,Single KO,GC047,∆his,2,glucose-acetate,exponential_acetate,7.156666666666666,0.1345185185185185
